83332,42,פתח תקווה ,98,כפר מלל ,101 ,מוסד יד אסא ,official ,101
88338,42,פתח תקווה ,7900,פתח תקווה ,9791 ,שפיגל ,synonym of 234 ,234
88339,42,פתח תקווה ,7900,פתח תקווה ,9792 ,שפיגל זיסא ,synonym of 234 ,234
88340,42,פתח תקווה ,7900,פתח תקווה ,235 ,רמבם ,official ,235
88341,42,פתח תקווה ,7900,פתח תקווה ,9793 ,הרמבם ,synonym of 235 ,235
88342,42,פתח תקווה ,7900,פתח תקווה ,9794 ,רמבם ,synonym of 235 ,235
88343,42,פתח תקווה ,7900,פתח תקווה ,9795 ,הרמבם ,synonym of 235 ,235
88344,42,פתח תקווה ,7900,פתח תקווה ,236 ,נחלת צבי ,official ,236
88345,42,פתח תקווה ,7900,פתח תקווה ,9796 ,ישיבת נחלת צבי ,synonym of 236 ,236
88346,42,פתח תקווה ,7900,פתח תקווה ,237 ,בעל התניא ,official ,237
88347,42,פתח תקווה ,7900,פתח תקווה ,238 ,מרכוס משה ,official ,238
88348,42,פתח תקווה ,7900,פתח תקווה ,9797 ,משה מרכוס ,synonym of 238 ,238
88349,42,פתח תקווה ,7900,פתח תקווה ,9798 ,מרקוס משה ,synonym of 238 ,238
88350,42,פתח תקווה ,7900,פתח תקווה ,239 ,האחים רוזוב ,official ,239
88351,42,פתח תקווה ,7900,פתח תקווה ,9799 ,רוזוב אחים ,synonym of 239 ,239
88352,42,פתח תקווה ,7900,פתח תקווה ,9800 ,רוזוב ,synonym of 239 ,239
88353,42,פתח תקווה ,7900,פתח תקווה ,240 ,המשטרה ,official ,240
88354,42,פתח תקווה ,7900,פתח תקווה ,9801 ,מעון השוטרים ,synonym of 240 ,240
88355,42,פתח תקווה ,7900,פתח תקווה ,9802 ,מעונות שוטרים ,synonym of 240 ,240
88356,42,פתח תקווה ,7900,פתח תקווה ,9803 ,מעונות השוטרים ,synonym of 240 ,240
88357,42,פתח תקווה ,7900,פתח תקווה ,9804 ,בנין המשטרה ,synonym of 240 ,240
88358,42,פתח תקווה ,7900,פתח תקווה ,241 ,חכם יוסף חיים ,official ,241
88359,42,פתח תקווה ,7900,פתח תקווה ,9805 ,יוסף חיים ,synonym of 241 ,241
88360,42,פתח תקווה ,7900,פתח תקווה ,9806 ,רח 527 ,synonym of 241 ,241
88361,42,פתח תקווה ,7900,פתח תקווה ,9807 ,הפרדסים ,synonym of 241 ,241
88362,42,פתח תקווה ,7900,פתח תקווה ,242 ,סביון ,official ,242
88363,42,פתח תקווה ,7900,פתח תקווה ,9808 ,סמ סביון ,synonym of 242 ,242
88364,42,פתח תקווה ,7900,פתח תקווה ,9809 ,סמטה סביון ,synonym of 242 ,242
88365,42,פתח תקווה ,7900,פתח תקווה ,9810 ,סביון סמטה ,synonym of 242 ,242
88366,42,פתח תקווה ,7900,פתח תקווה ,243 ,אלוף רחבעם זאבי ,official ,243
88367,42,פתח תקווה ,7900,פתח תקווה ,9811 ,רחבעם זאבי ,synonym of 243 ,243
88368,42,פתח תקווה ,7900,פתח תקווה ,9812 ,רחבעם זאבי)גנדי( ,synonym of 243 ,243
88369,42,פתח תקווה ,7900,פתח תקווה ,9813 ,אלוף זאבי ,synonym of 243 ,243
88370,42,פתח תקווה ,7900,פתח תקווה ,9814 ,זאבי ,synonym of 243 ,243
88371,42,פתח תקווה ,7900,פתח תקווה ,9815 ,זאבי רחבעם ,synonym of 243 ,243
88372,42,פתח תקווה ,7900,פתח תקווה ,245 ,זנגויל ישראל ,official ,245
88373,42,פתח תקווה ,7900,פתח תקווה ,9816 ,ישראל זנגויל ,synonym of 245 ,245
88374,42,פתח תקווה ,7900,פתח תקווה ,9817 ,זנגויל ,synonym of 245 ,245
88375,42,פתח תקווה ,7900,פתח תקווה ,246 ,ליברמן אהרון ,official ,246
88376,42,פתח תקווה ,7900,פתח תקווה ,9818 ,אהרון ליברמן ,synonym of 246 ,246
88377,42,פתח תקווה ,7900,פתח תקווה ,9819 ,ליברמן ,synonym of 246 ,246
88378,42,פתח תקווה ,7900,פתח תקווה ,247 ,קהילת פראג ,official ,247
88379,42,פתח תקווה ,7900,פתח תקווה ,9820 ,קהלת פרג ,synonym of 247 ,247
88380,42,פתח תקווה ,7900,פתח תקווה ,9821 ,קהילית פראג ,synonym of 247 ,247
88381,42,פתח תקווה ,7900,פתח תקווה ,9822 ,פראג ,synonym of 247 ,247
88382,42,פתח תקווה ,7900,פתח תקווה ,9823 ,קהילת פרג ,synonym of 247 ,247
88383,42,פתח תקווה ,7900,פתח תקווה ,248 ,מטלון יצחק ,official ,248
88384,42,פתח תקווה ,7900,פתח תקווה ,9824 ,יצחק מטלון ,synonym of 248 ,248
88385,42,פתח תקווה ,7900,פתח תקווה ,9825 ,מטלון ,synonym of 248 ,248
88386,42,פתח תקווה ,7900,פתח תקווה ,249 ,בן חור ,official ,249
88387,42,פתח תקווה ,7900,פתח תקווה ,9826 ,בן חור אליהו ,synonym of 249 ,249
88388,42,פתח תקווה ,7900,פתח תקווה ,9827 ,אליהו בן חור ,synonym of 249 ,249
88389,42,פתח תקווה ,7900,פתח תקווה ,9828 ,אלוף בן חור ,synonym of 249 ,249
88390,42,פתח תקווה ,7900,פתח תקווה ,9829 ,אלוף אליהו בן חור ,synonym of 249 ,249
88391,42,פתח תקווה ,7900,פתח תקווה ,9830 ,האלוף אליהו בן חור ,synonym of 249 ,249
88392,42,פתח תקווה ,7900,פתח תקווה ,9831 ,האלוף בן חור ,synonym of 249 ,249
88393,42,פתח תקווה ,7900,פתח תקווה ,250 ,שלונסקי אברהם ,official ,250
88394,42,פתח תקווה ,7900,פתח תקווה ,9832 ,אברהם שלונסקי ,synonym of 250 ,250
88395,42,פתח תקווה ,7900,פתח תקווה ,9833 ,שלונסקי ,synonym of 250 ,250
88396,42,פתח תקווה ,7900,פתח תקווה ,251 ,שמואלי ,official ,251
88397,42,פתח תקווה ,7900,פתח תקווה ,252 ,רפאל איתן ,official ,252
88398,42,פתח תקווה ,7900,פתח תקווה ,9834 ,איתן רפאל ,synonym of 252 ,252
88399,42,פתח תקווה ,7900,פתח תקווה ,9835 ,איתן ,synonym of 252 ,252
88400,42,פתח תקווה ,7900,פתח תקווה ,9836 ,רפול ,synonym of 252 ,252
88401,42,פתח תקווה ,7900,פתח תקווה ,253 ,משעול אפשטיין ,official ,253
88402,42,פתח תקווה ,7900,פתח תקווה ,9837 ,משעול אפשטין ,synonym of 253 ,253
88403,42,פתח תקווה ,7900,פתח תקווה ,9838 ,סמ אפשטיין ,synonym of 253 ,253
88404,42,פתח תקווה ,7900,פתח תקווה ,254 ,הרב חפוטא יאיר ,official ,254
88405,42,פתח תקווה ,7900,פתח תקווה ,9839 ,הרב חפוטה יאיר ,synonym of 254 ,254
88406,42,פתח תקווה ,7900,פתח תקווה ,9840 ,חפוטא יאיר ,synonym of 254 ,254
88407,42,פתח תקווה ,7900,פתח תקווה ,9841 ,יאיר חפוטא ,synonym of 254 ,254
88408,42,פתח תקווה ,7900,פתח תקווה ,9842 ,הרב יאיר חפוטא ,synonym of 254 ,254
88409,42,פתח תקווה ,7900,פתח תקווה ,9843 ,הרב יאיר חפוטה ,synonym of 254 ,254
88410,42,פתח תקווה ,7900,פתח תקווה ,255 ,למפרט צבי ,official ,255
88411,42,פתח תקווה ,7900,פתח תקווה ,9844 ,צבי למפרט ,synonym of 255 ,255
88412,42,פתח תקווה ,7900,פתח תקווה ,9845 ,למפרט ,synonym of 255 ,255
88413,42,פתח תקווה ,7900,פתח תקווה ,256 ,אביאל ,official ,256
88414,42,פתח תקווה ,7900,פתח תקווה ,257 ,קמינסקי רבקה ,official ,257
88415,42,פתח תקווה ,7900,פתח תקווה ,9846 ,רבקה קמינסקי ,synonym of 257 ,257
88416,42,פתח תקווה ,7900,פתח תקווה ,9847 ,קמינסקי ,synonym of 257 ,257
88417,42,פתח תקווה ,7900,פתח תקווה ,258 ,משעול משפחת מקלב ,official ,258
88418,42,פתח תקווה ,7900,פתח תקווה ,9848 ,משפחת מקלב ,synonym of 258 ,258
88419,42,פתח תקווה ,7900,פתח תקווה ,9849 ,מקלב ,synonym of 258 ,258
88420,42,פתח תקווה ,7900,פתח תקווה ,259 ,משעול פינסון אהרון ,official ,259
88421,42,פתח תקווה ,7900,פתח תקווה ,9850 ,פינסון ,synonym of 259 ,259
88422,42,פתח תקווה ,7900,פתח תקווה ,9851 ,פינסון אהרון ,synonym of 259 ,259
88423,42,פתח תקווה ,7900,פתח תקווה ,9852 ,משעול אהרון פינסון ,synonym of 259 ,259
88424,42,פתח תקווה ,7900,פתח תקווה ,9853 ,אהרון פינסון ,synonym of 259 ,259
88425,42,פתח תקווה ,7900,פתח תקווה ,9854 ,משעול פינסון ,synonym of 259 ,259
88426,42,פתח תקווה ,7900,פתח תקווה ,260 ,בקר אהרון ,official ,260
88427,42,פתח תקווה ,7900,פתח תקווה ,9855 ,בקר ,synonym of 260 ,260
88428,42,פתח תקווה ,7900,פתח תקווה ,9856 ,אהרון בקר ,synonym of 260 ,260
88429,42,פתח תקווה ,7900,פתח תקווה ,261 ,גובר רבקה ,official ,261
88430,42,פתח תקווה ,7900,פתח תקווה ,9857 ,גובר ,synonym of 261 ,261
88431,42,פתח תקווה ,7900,פתח תקווה ,9858 ,רבקה גובר ,synonym of 261 ,261
88432,42,פתח תקווה ,7900,פתח תקווה ,262 ,גרוטו אלכסנדר ,official ,262
88433,42,פתח תקווה ,7900,פתח תקווה ,9859 ,אלכסנדר גרוטו ,synonym of 262 ,262
88434,42,פתח תקווה ,7900,פתח תקווה ,9860 ,גרוטו ,synonym of 262 ,262
88435,42,פתח תקווה ,7900,פתח תקווה ,263 ,בראון אריה ,official ,263
88436,42,פתח תקווה ,7900,פתח תקווה ,9861 ,אריה בראון ,synonym of 263 ,263
88437,42,פתח תקווה ,7900,פתח תקווה ,9862 ,בראון ,synonym of 263 ,263
88438,42,פתח תקווה ,7900,פתח תקווה ,264 ,עזריאל ,official ,264
88439,42,פתח תקווה ,7900,פתח תקווה ,9863 ,עזריאל הילדסהיימר ,synonym of 264 ,264
88440,42,פתח תקווה ,7900,פתח תקווה ,9864 ,הילדסהיימר עזריאל ,synonym of 264 ,264
88441,42,פתח תקווה ,7900,פתח תקווה ,265 ,פלד משה ,official ,265
88442,42,פתח תקווה ,7900,פתח תקווה ,9865 ,משה פלד )אלוף( ,synonym of 265 ,265
88443,42,פתח תקווה ,7900,פתח תקווה ,9866 ,האלוף משה פלד ,synonym of 265 ,265
88444,42,פתח תקווה ,7900,פתח תקווה ,9867 ,האלוף מוסה פלד ,synonym of 265 ,265
88445,42,פתח תקווה ,7900,פתח תקווה ,266 ,משעול אברהם סמו ,official ,266
88446,42,פתח תקווה ,7900,פתח תקווה ,9868 ,משעול סמו אברהם ,synonym of 266 ,266
88447,42,פתח תקווה ,7900,פתח תקווה ,9869 ,אברהם סמו ,synonym of 266 ,266
88448,42,פתח תקווה ,7900,פתח תקווה ,9870 ,סמו אברהם ,synonym of 266 ,266
88449,42,פתח תקווה ,7900,פתח תקווה ,267 ,ר' אריה לוין ,official ,267
88450,42,פתח תקווה ,7900,פתח תקווה ,9871 ,אריה לוין ,synonym of 267 ,267
88451,42,פתח תקווה ,7900,פתח תקווה ,9872 ,רבי אריה לוין ,synonym of 267 ,267
88452,42,פתח תקווה ,7900,פתח תקווה ,9873 ,לוין אריה ,synonym of 267 ,267
88453,42,פתח תקווה ,7900,פתח תקווה ,268 ,מרדכי בצ'איב ,official ,268
88454,42,פתח תקווה ,7900,פתח תקווה ,9874 ,בצ'איב מרדכי ,synonym of 268 ,268
88455,42,פתח תקווה ,7900,פתח תקווה ,269 ,אושר גולדוסר ,official ,269
88456,42,פתח תקווה ,7900,פתח תקווה ,9875 ,גולדוסר אושר ,synonym of 269 ,269
88457,42,פתח תקווה ,7900,פתח תקווה ,270 ,ונגרובר ,official ,270
88458,42,פתח תקווה ,7900,פתח תקווה ,271 ,פסח קולר ,official ,271
88459,42,פתח תקווה ,7900,פתח תקווה ,9876 ,קולר פסח ,synonym of 271 ,271
88460,42,פתח תקווה ,7900,פתח תקווה ,272 ,הרב עובדיה יוסף ,official ,272
88461,42,פתח תקווה ,7900,פתח תקווה ,9877 ,עובדיה יוסף הרב ,synonym of 272 ,272
88462,42,פתח תקווה ,7900,פתח תקווה ,9878 ,עובדיה יוסף ,synonym of 272 ,272
88463,42,פתח תקווה ,7900,פתח תקווה ,9879 ,יוסף עובדיה ,synonym of 272 ,272
88464,42,פתח תקווה ,7900,פתח תקווה ,273 ,יואלי זלמן שנאורסון ,official ,273
88465,42,פתח תקווה ,7900,פתח תקווה ,9880 ,זלמן שנאורסון יואלי ,synonym of 273 ,273
88466,42,פתח תקווה ,7900,פתח תקווה ,9881 ,זלמן שנאורסון ,synonym of 273 ,273
88467,42,פתח תקווה ,7900,פתח תקווה ,274 ,משעול אברהם ברון ,official ,274
88468,42,פתח תקווה ,7900,פתח תקווה ,9882 ,משעול ברון אברהם ,synonym of 274 ,274
88469,42,פתח תקווה ,7900,פתח תקווה ,9883 ,אברהם ברון ,synonym of 274 ,274
88470,42,פתח תקווה ,7900,פתח תקווה ,9884 ,ברון אברהם ,synonym of 274 ,274
88471,42,פתח תקווה ,7900,פתח תקווה ,275 ,משעול חזקיה שמעונוב ,official ,275
88472,42,פתח תקווה ,7900,פתח תקווה ,9885 ,משעול שמעונוב חזקיה ,synonym of 275 ,275
88473,42,פתח תקווה ,7900,פתח תקווה ,9886 ,שמעונוב חזקיה ,synonym of 275 ,275
88474,42,פתח תקווה ,7900,פתח תקווה ,9887 ,חזקיה שמעונוב ,synonym of 275 ,275
88475,42,פתח תקווה ,7900,פתח תקווה ,276 ,משעול צבי אקרמן ,official ,276
88476,42,פתח תקווה ,7900,פתח תקווה ,9888 ,אקרמן צבי ,synonym of 276 ,276
88477,42,פתח תקווה ,7900,פתח תקווה ,9889 ,צבי אקרמן ,synonym of 276 ,276
88478,42,פתח תקווה ,7900,פתח תקווה ,9890 ,משעול אקרמן צבי ,synonym of 276 ,276
88479,42,פתח תקווה ,7900,פתח תקווה ,277 ,דר רחימה מנשה ,official ,277
88480,42,פתח תקווה ,7900,פתח תקווה ,9891 ,רחימה מנשה ,synonym of 277 ,277
88481,42,פתח תקווה ,7900,פתח תקווה ,9892 ,מנשה רחימה ,synonym of 277 ,277
88482,42,פתח תקווה ,7900,פתח תקווה ,278 ,משעול יהודה שבתאי ,official ,278
88483,42,פתח תקווה ,7900,פתח תקווה ,9893 ,משעול שבתאי יהודה ,synonym of 278 ,278
88484,42,פתח תקווה ,7900,פתח תקווה ,9894 ,שבתאי יהודה ,synonym of 278 ,278
88485,42,פתח תקווה ,7900,פתח תקווה ,9895 ,יהודה שבתאי ,synonym of 278 ,278
88486,42,פתח תקווה ,7900,פתח תקווה ,279 ,קדושי מאורעות תרפט ,official ,279
88487,42,פתח תקווה ,7900,פתח תקווה ,9896 ,מאורעות תרפט ,synonym of 279 ,279
88488,42,פתח תקווה ,7900,פתח תקווה ,9897 ,קדושי תרפט ,synonym of 279 ,279
88489,42,פתח תקווה ,7900,פתח תקווה ,280 ,לויתן דב ,official ,280
88490,42,פתח תקווה ,7900,פתח תקווה ,9898 ,דב לויתן ,synonym of 280 ,280
88491,42,פתח תקווה ,7900,פתח תקווה ,281 ,משעול ראובן זמיר ,official ,281
88492,42,פתח תקווה ,7900,פתח תקווה ,9899 ,ראובן זמיר ,synonym of 281 ,281
88493,42,פתח תקווה ,7900,פתח תקווה ,9900 ,משעול זמיר ראובן ,synonym of 281 ,281
88494,42,פתח תקווה ,7900,פתח תקווה ,9901 ,זמיר ראובן ,synonym of 281 ,281
88495,42,פתח תקווה ,7900,פתח תקווה ,282 ,אריה ליב רובינשטיין ,official ,282
88496,42,פתח תקווה ,7900,פתח תקווה ,9902 ,אריה ליב ,synonym of 282 ,282
88497,42,פתח תקווה ,7900,פתח תקווה ,9903 ,אריה רובינשטיין ,synonym of 282 ,282
88498,42,פתח תקווה ,7900,פתח תקווה ,9904 ,רובינשטיין אריה ליב ,synonym of 282 ,282
88499,42,פתח תקווה ,7900,פתח תקווה ,9905 ,אריה רובינשטיין ליב ,synonym of 282 ,282
88500,42,פתח תקווה ,7900,פתח תקווה ,9906 ,רובינשטיין ליב ,synonym of 282 ,282
88501,42,פתח תקווה ,7900,פתח תקווה ,9907 ,ליב רובינשטיין ,synonym of 282 ,282
88502,42,פתח תקווה ,7900,פתח תקווה ,283 ,משעול דנה גליק ,official ,283
88503,42,פתח תקווה ,7900,פתח תקווה ,9908 ,משעול גליק דנה ,synonym of 283 ,283
88504,42,פתח תקווה ,7900,פתח תקווה ,9909 ,דנה גליק ,synonym of 283 ,283
88505,42,פתח תקווה ,7900,פתח תקווה ,9910 ,גליק דנה ,synonym of 283 ,283
88506,42,פתח תקווה ,7900,פתח תקווה ,284 ,משעול רחמים דרשן ,official ,284
88507,42,פתח תקווה ,7900,פתח תקווה ,9911 ,רחמים דרשן ,synonym of 284 ,284
88508,42,פתח תקווה ,7900,פתח תקווה ,9912 ,משעול דרשן רחמים ,synonym of 284 ,284
88509,42,פתח תקווה ,7900,פתח תקווה ,9913 ,דרשן רחמים ,synonym of 284 ,284
88510,42,פתח תקווה ,7900,פתח תקווה ,285 ,סמטת משפחת ישרים ,official ,285
88511,42,פתח תקווה ,7900,פתח תקווה ,9914 ,סמ משפחת ישרים ,synonym of 285 ,285
88512,42,פתח תקווה ,7900,פתח תקווה ,9915 ,משפחת ישרים ,synonym of 285 ,285
88513,42,פתח תקווה ,7900,פתח תקווה ,286 ,מרים ובנימין הולצמן ,official ,286
88514,42,פתח תקווה ,7900,פתח תקווה ,287 ,הרב ישעיהו הבר ,official ,287
88515,42,פתח תקווה ,7900,פתח תקווה ,9916 ,הרב הבר ישעיהו ,synonym of 287 ,287
88516,42,פתח תקווה ,7900,פתח תקווה ,288 ,הרב יצחק דבוריץ ,official ,288
88517,42,פתח תקווה ,7900,פתח תקווה ,289 ,משעול יואל סימקין ,official ,289
